id,workload,max_width,tasktype
0,32,4,MEMORY
1,47,4,MEMORY
2,9,4,SIMD
3,28,1,SIMD
4,36,2,MEMORY
5,21,4,MEMORY
6,45,1,FMULT
7,68,4,FMULT
8,30,1,MEMORY
9,3,4,SIMD
10,24,2,MEMORY
11,9,4,MEMORY
12,16,4,MEMORY
13,10,1,MEMORY
14,54,4,MEMORY
15,81,2,FMULT
16,2,1,FMULT
17,9,1,FMULT
18,14,4,FMULT
19,24,2,FMULT
20,8,2,MEMORY
21,23,4,FMULT
22,9,2,MEMORY
23,76,2,MEMORY
24,75,4,MEMORY
25,79,4,MEMORY
26,91,4,FMULT
27,43,4,SIMD
28,36,2,SIMD
29,35,4,MEMORY
30,26,1,SIMD
31,83,2,MEMORY
32,19,2,FMULT
33,42,4,FMULT
34,82,2,FMULT
35,18,4,SIMD
36,91,2,SIMD
37,7,1,FMULT
38,48,4,MEMORY
39,38,1,MEMORY
40,55,2,FMULT
41,20,4,SIMD
42,80,4,MEMORY
43,78,2,FMULT
44,65,4,SIMD
45,87,2,FMULT
46,34,2,FMULT
47,19,1,MEMORY
48,20,1,FMULT
49,10,1,FMULT
50,52,2,FMULT
51,40,1,MEMORY
52,19,4,SIMD
53,93,4,SIMD
54,36,4,SIMD
55,69,2,SIMD
56,47,1,SIMD
57,3,4,SIMD
58,17,2,MEMORY
59,53,2,SIMD
