id,workload,max_width,tasktype
0,20,1,FMULT
1,30,1,SIMD
2,35,2,MEMORY
3,16,4,SIMD
4,96,2,SIMD
5,100,4,MEMORY
6,72,4,FMULT
7,9,1,MEMORY
8,87,2,SIMD
9,40,1,MEMORY
10,42,4,SIMD
11,66,2,FMULT
12,54,2,MEMORY
13,93,2,SIMD
14,13,4,FMULT
15,2,2,MEMORY
16,94,4,SIMD
17,41,2,SIMD
18,64,2,MEMORY
19,2,2,MEMORY
20,34,2,MEMORY
21,39,1,FMULT
22,37,4,FMULT
23,44,2,MEMORY
24,91,2,MEMORY
25,77,4,MEMORY
26,21,2,FMULT
27,59,4,FMULT
28,12,4,SIMD
29,44,1,FMULT
30,55,2,MEMORY
31,79,2,MEMORY
32,49,4,MEMORY
33,12,1,MEMORY
34,34,1,FMULT
35,33,4,SIMD
36,39,4,FMULT
37,14,2,FMULT
38,95,2,FMULT
39,96,2,MEMORY
