id,workload,max_width,tasktype
0,9,4,SIMD
1,21,2,FMULT
2,33,1,MEMORY
3,24,2,MEMORY
4,48,4,MEMORY
5,7,1,MEMORY
6,36,1,SIMD
7,28,2,FMULT
8,100,4,SIMD
9,99,2,FMULT
10,77,2,FMULT
11,33,2,FMULT
12,33,1,FMULT
13,63,4,SIMD
14,64,4,FMULT
15,8,1,SIMD
16,15,1,SIMD
17,73,4,SIMD
18,14,2,SIMD
19,5,1,SIMD
20,30,1,SIMD
21,21,4,FMULT
22,8,2,FMULT
23,44,2,FMULT
24,53,4,SIMD
25,77,2,MEMORY
26,10,2,FMULT
27,76,2,FMULT
28,17,4,SIMD
29,82,4,FMULT
30,20,2,FMULT
31,62,2,MEMORY
32,25,4,MEMORY
33,76,4,FMULT
34,5,4,FMULT
35,99,2,MEMORY
36,27,1,FMULT
37,10,2,FMULT
38,31,2,SIMD
39,95,2,FMULT
40,51,4,FMULT
41,86,2,MEMORY
42,9,2,MEMORY
43,58,2,FMULT
44,31,1,SIMD
45,80,4,FMULT
46,11,2,SIMD
47,43,2,MEMORY
48,93,4,FMULT
49,71,4,SIMD
