id,workload,max_width,tasktype
0,84,4,FMULT
1,49,1,SIMD
2,87,4,MEMORY
3,20,2,FMULT
4,63,4,FMULT
5,57,4,FMULT
6,6,2,MEMORY
7,42,2,SIMD
8,48,4,FMULT
9,11,4,SIMD
10,52,2,SIMD
11,31,1,MEMORY
12,20,4,MEMORY
13,17,4,MEMORY
14,44,1,FMULT
15,35,1,SIMD
16,81,2,MEMORY
17,56,2,MEMORY
18,26,4,FMULT
19,98,2,FMULT
20,24,2,FMULT
21,36,4,FMULT
22,13,4,MEMORY
23,94,4,MEMORY
24,68,2,FMULT
25,36,4,SIMD
26,42,1,FMULT
27,31,2,SIMD
28,78,4,SIMD
29,16,1,MEMORY
30,68,4,MEMORY
31,16,1,SIMD
32,58,4,FMULT
33,51,4,SIMD
34,38,2,SIMD
35,40,4,FMULT
36,39,4,SIMD
37,18,4,SIMD
38,14,2,SIMD
39,95,4,SIMD
40,25,1,MEMORY
41,47,1,MEMORY
42,24,4,FMULT
43,15,2,SIMD
44,36,1,SIMD
45,55,4,MEMORY
46,81,2,SIMD
47,60,4,FMULT
48,19,2,SIMD
49,39,1,FMULT
50,13,2,SIMD
51,23,1,MEMORY
52,39,2,MEMORY
53,14,1,MEMORY
54,77,2,MEMORY
55,78,4,MEMORY
56,48,1,FMULT
57,14,1,SIMD
58,28,1,SIMD
59,62,4,MEMORY
