id,workload,max_width,tasktype
0,48,4,FMULT
1,7,2,SIMD
2,62,4,MEMORY
3,33,4,FMULT
4,91,2,MEMORY
5,2,2,FMULT
6,66,4,MEMORY
7,99,4,SIMD
8,11,4,SIMD
9,5,1,FMULT
10,78,2,FMULT
11,83,4,SIMD
12,56,2,MEMORY
13,31,2,FMULT
14,55,4,MEMORY
15,35,1,SIMD
16,75,4,MEMORY
17,37,2,SIMD
18,15,1,MEMORY
19,5,4,FMULT
20,22,2,SIMD
21,95,4,SIMD
22,26,4,FMULT
23,11,2,SIMD
24,38,1,FMULT
25,39,4,FMULT
26,92,2,MEMORY
27,17,2,SIMD
28,9,2,FMULT
29,21,4,FMULT
30,2,1,FMULT
31,68,2,FMULT
32,32,1,MEMORY
33,90,4,MEMORY
34,58,2,SIMD
35,37,1,FMULT
36,15,4,MEMORY
37,40,4,SIMD
38,27,1,SIMD
39,12,1,FMULT
