id,workload,max_width,tasktype
0,3,4,MEMORY
1,49,4,FMULT
2,2,1,MEMORY
3,49,2,MEMORY
4,16,2,MEMORY
5,60,4,MEMORY
6,45,2,MEMORY
7,39,2,SIMD
8,75,4,MEMORY
9,54,2,FMULT
10,3,2,FMULT
11,16,1,SIMD
12,2,1,SIMD
13,63,4,SIMD
14,36,4,FMULT
15,70,2,FMULT
16,8,2,SIMD
17,78,2,SIMD
18,13,1,FMULT
19,14,4,MEMORY
20,9,1,SIMD
21,13,1,SIMD
22,56,4,SIMD
23,14,4,MEMORY
24,71,4,FMULT
25,98,4,FMULT
26,44,4,FMULT
27,69,2,FMULT
28,23,4,SIMD
29,14,2,FMULT
30,100,2,SIMD
31,38,1,MEMORY
32,72,2,MEMORY
33,45,1,MEMORY
34,67,4,SIMD
35,23,1,SIMD
36,11,1,FMULT
37,94,2,FMULT
38,24,4,MEMORY
39,69,4,FMULT
40,46,2,MEMORY
41,5,1,FMULT
42,11,4,MEMORY
43,82,2,FMULT
44,85,2,FMULT
45,7,2,FMULT
46,72,4,MEMORY
47,94,2,FMULT
48,38,4,MEMORY
49,2,2,SIMD
50,48,4,FMULT
51,47,4,FMULT
52,27,4,FMULT
53,69,2,FMULT
54,46,4,FMULT
55,36,4,FMULT
56,41,1,FMULT
57,8,4,SIMD
58,46,2,MEMORY
59,78,2,MEMORY
