id,workload,max_width,tasktype
0,100,4,SIMD
1,8,1,MEMORY
2,33,2,FMULT
3,51,2,MEMORY
4,94,2,MEMORY
5,50,4,SIMD
6,89,2,SIMD
7,47,1,FMULT
8,98,4,MEMORY
9,66,4,SIMD
10,28,4,MEMORY
11,34,1,MEMORY
12,47,4,FMULT
13,32,1,FMULT
14,86,2,FMULT
15,75,4,SIMD
16,38,2,FMULT
17,12,4,MEMORY
18,66,2,MEMORY
19,60,4,SIMD
20,76,4,SIMD
21,92,2,MEMORY
22,33,2,SIMD
23,78,4,FMULT
24,42,4,MEMORY
25,40,2,SIMD
26,74,2,MEMORY
27,16,4,MEMORY
28,14,1,MEMORY
29,70,4,FMULT
30,42,4,SIMD
31,91,2,MEMORY
32,19,2,FMULT
33,29,1,FMULT
34,43,1,MEMORY
35,8,2,SIMD
36,52,4,SIMD
37,21,4,SIMD
38,6,1,SIMD
39,12,2,SIMD
40,16,2,FMULT
41,48,1,FMULT
42,98,2,MEMORY
43,24,2,MEMORY
44,43,4,MEMORY
45,28,4,FMULT
46,41,1,MEMORY
47,32,1,SIMD
48,46,1,SIMD
49,3,2,MEMORY
50,79,2,SIMD
51,57,4,MEMORY
52,89,4,SIMD
53,79,2,SIMD
54,23,1,FMULT
55,20,2,MEMORY
56,62,4,FMULT
57,96,2,FMULT
58,66,4,FMULT
59,17,1,MEMORY
