id,workload,max_width,tasktype
0,83,2,MEMORY
1,76,2,FMULT
2,37,1,FMULT
3,23,1,FMULT
4,97,2,FMULT
5,26,1,MEMORY
6,12,1,SIMD
7,39,2,SIMD
8,31,2,SIMD
9,35,2,FMULT
10,97,4,MEMORY
11,71,4,FMULT
12,28,2,SIMD
13,22,2,SIMD
14,26,2,FMULT
15,82,2,FMULT
16,69,4,SIMD
17,90,4,SIMD
18,63,2,SIMD
19,80,2,FMULT
20,72,2,SIMD
21,19,2,MEMORY
22,29,4,FMULT
23,15,1,FMULT
24,53,2,MEMORY
25,43,4,MEMORY
26,77,2,MEMORY
27,13,1,SIMD
28,25,2,FMULT
29,38,1,MEMORY
30,1,1,MEMORY
31,16,1,SIMD
32,11,2,SIMD
33,98,4,FMULT
34,73,4,SIMD
35,4,4,SIMD
36,23,1,SIMD
37,42,4,MEMORY
38,88,4,FMULT
39,50,2,SIMD
40,1,2,FMULT
41,35,4,FMULT
42,91,2,FMULT
43,67,4,SIMD
44,10,2,FMULT
45,45,1,FMULT
46,58,4,FMULT
47,3,1,FMULT
48,58,4,SIMD
49,54,2,SIMD
50,26,1,MEMORY
51,90,4,SIMD
52,24,4,MEMORY
53,47,1,SIMD
54,57,2,MEMORY
55,9,4,SIMD
56,8,4,SIMD
57,21,4,MEMORY
58,50,4,SIMD
59,30,1,MEMORY
