id,workload,max_width,tasktype
0,68,2,FMULT
1,7,4,MEMORY
2,81,4,FMULT
3,90,4,SIMD
4,78,4,MEMORY
5,90,4,SIMD
6,97,4,SIMD
7,36,1,FMULT
8,36,2,MEMORY
9,19,1,SIMD
10,43,4,SIMD
11,23,4,SIMD
12,19,4,SIMD
13,62,4,MEMORY
14,15,1,FMULT
15,3,4,MEMORY
16,60,2,MEMORY
17,28,2,MEMORY
18,43,2,FMULT
19,43,2,FMULT
20,57,2,MEMORY
21,9,1,MEMORY
22,58,4,SIMD
23,73,4,MEMORY
24,18,4,SIMD
25,59,4,FMULT
26,17,2,FMULT
27,45,2,MEMORY
28,36,2,FMULT
29,70,4,MEMORY
30,77,4,SIMD
31,16,2,FMULT
32,64,4,FMULT
33,76,4,FMULT
34,86,2,FMULT
35,4,1,MEMORY
36,2,2,FMULT
37,40,2,SIMD
38,14,2,MEMORY
39,11,1,MEMORY
