id,workload,max_width,tasktype
0,6,1,SIMD
1,67,2,FMULT
2,83,2,MEMORY
3,34,4,FMULT
4,86,2,SIMD
5,21,4,SIMD
6,1,1,MEMORY
7,87,4,FMULT
8,62,2,FMULT
9,65,2,FMULT
10,16,2,FMULT
11,24,1,SIMD
12,23,2,SIMD
13,27,4,FMULT
14,81,2,MEMORY
15,56,2,MEMORY
16,99,4,FMULT
17,92,2,FMULT
18,4,2,SIMD
19,88,2,SIMD
20,91,2,MEMORY
21,27,2,SIMD
22,47,1,FMULT
23,54,4,SIMD
24,4,1,FMULT
25,21,2,SIMD
26,49,2,FMULT
27,40,1,SIMD
28,16,1,SIMD
29,95,4,SIMD
30,96,2,SIMD
31,85,4,MEMORY
32,14,4,MEMORY
33,8,4,MEMORY
34,48,1,MEMORY
35,22,4,SIMD
36,76,2,FMULT
37,84,2,FMULT
38,29,1,SIMD
39,66,2,FMULT
40,33,1,SIMD
41,28,2,FMULT
42,6,2,SIMD
43,71,2,MEMORY
44,33,4,FMULT
45,51,2,MEMORY
46,18,2,SIMD
47,55,2,FMULT
48,13,1,SIMD
49,31,2,SIMD
