id,workload,max_width,tasktype
0,46,1,MEMORY
1,59,2,SIMD
2,81,4,FMULT
3,35,1,MEMORY
4,64,4,SIMD
5,8,1,SIMD
6,63,4,MEMORY
7,25,2,SIMD
8,36,1,FMULT
9,23,2,SIMD
10,18,1,FMULT
11,95,4,MEMORY
12,86,4,SIMD
13,50,4,SIMD
14,24,4,SIMD
15,15,2,SIMD
16,17,4,FMULT
17,97,2,FMULT
18,69,2,SIMD
19,12,1,MEMORY
20,34,1,FMULT
21,22,2,MEMORY
22,71,2,MEMORY
23,29,2,FMULT
24,36,2,MEMORY
25,58,2,MEMORY
26,41,4,FMULT
27,6,4,SIMD
28,79,4,FMULT
29,35,2,FMULT
30,49,1,FMULT
31,42,2,MEMORY
32,38,2,FMULT
33,35,2,MEMORY
34,28,4,SIMD
35,15,4,SIMD
36,40,2,FMULT
37,94,2,MEMORY
38,96,2,MEMORY
39,38,2,SIMD
