id,workload,max_width,tasktype
0,92,4,MEMORY
1,13,4,FMULT
2,97,4,MEMORY
3,48,4,FMULT
4,83,2,MEMORY
5,44,4,SIMD
6,45,4,FMULT
7,66,2,FMULT
8,79,2,FMULT
9,26,2,SIMD
10,82,2,MEMORY
11,21,4,MEMORY
12,23,2,FMULT
13,100,2,MEMORY
14,46,4,FMULT
15,15,1,MEMORY
16,30,2,FMULT
17,42,2,FMULT
18,52,2,MEMORY
19,94,2,MEMORY
20,46,2,SIMD
21,45,1,MEMORY
22,15,1,FMULT
23,33,4,SIMD
24,17,1,MEMORY
25,97,2,MEMORY
26,70,4,FMULT
27,49,4,FMULT
28,73,2,MEMORY
29,64,4,FMULT
30,51,4,SIMD
31,25,4,MEMORY
32,53,2,SIMD
33,48,2,MEMORY
34,14,4,MEMORY
35,68,2,SIMD
36,73,2,SIMD
37,50,4,MEMORY
38,29,1,SIMD
39,90,4,FMULT
