id,workload,max_width,tasktype
0,13,4,FMULT
1,60,2,MEMORY
2,16,4,FMULT
3,4,1,SIMD
4,38,1,FMULT
5,69,2,FMULT
6,25,4,FMULT
7,18,2,SIMD
8,58,4,SIMD
9,53,2,SIMD
10,35,1,MEMORY
11,12,2,MEMORY
12,97,2,MEMORY
13,72,2,MEMORY
14,78,4,MEMORY
15,11,2,FMULT
16,75,2,SIMD
17,45,4,SIMD
18,34,4,FMULT
19,36,2,SIMD
20,26,4,SIMD
21,93,2,FMULT
22,47,2,FMULT
23,35,1,FMULT
24,86,4,SIMD
25,10,4,SIMD
26,100,4,MEMORY
27,26,4,MEMORY
28,38,4,FMULT
29,27,4,FMULT
30,41,2,MEMORY
31,37,2,SIMD
32,57,4,SIMD
33,38,4,SIMD
34,35,1,MEMORY
35,14,4,FMULT
36,22,1,SIMD
37,1,4,SIMD
38,20,4,SIMD
39,41,1,SIMD
40,8,1,SIMD
41,87,4,MEMORY
42,94,4,MEMORY
43,11,4,FMULT
44,55,2,FMULT
45,23,2,SIMD
46,90,2,SIMD
47,49,2,MEMORY
48,30,4,SIMD
49,45,4,FMULT
50,19,1,SIMD
51,41,4,SIMD
52,57,2,SIMD
53,39,2,MEMORY
54,2,2,FMULT
55,78,2,MEMORY
56,9,2,SIMD
57,45,2,SIMD
58,90,2,MEMORY
59,29,2,SIMD
