id,workload,max_width,tasktype
0,76,4,FMULT
1,45,1,FMULT
2,68,4,SIMD
3,61,4,SIMD
4,86,2,MEMORY
5,63,4,MEMORY
6,97,2,FMULT
7,14,2,FMULT
8,37,1,FMULT
9,70,4,SIMD
10,12,4,MEMORY
11,73,2,SIMD
12,34,1,FMULT
13,40,1,SIMD
14,90,4,SIMD
15,12,2,SIMD
16,5,2,FMULT
17,46,4,MEMORY
18,71,4,FMULT
19,21,1,SIMD
20,21,1,SIMD
21,86,4,SIMD
22,79,4,FMULT
23,93,4,SIMD
24,86,4,SIMD
25,6,4,MEMORY
26,36,2,MEMORY
27,17,2,MEMORY
28,85,4,SIMD
29,29,4,SIMD
30,86,2,MEMORY
31,57,4,SIMD
32,58,2,MEMORY
33,73,4,SIMD
34,52,4,SIMD
35,42,4,SIMD
36,69,4,MEMORY
37,79,2,FMULT
38,36,2,SIMD
39,50,4,MEMORY
