id,workload,max_width,tasktype
0,3,1,FMULT
1,51,4,MEMORY
2,48,4,FMULT
3,69,2,FMULT
4,16,4,MEMORY
5,94,4,SIMD
6,100,4,MEMORY
7,95,4,FMULT
8,72,2,MEMORY
9,7,2,FMULT
10,57,4,SIMD
11,34,1,FMULT
12,72,2,MEMORY
13,40,2,MEMORY
14,47,2,FMULT
15,35,1,MEMORY
16,79,4,MEMORY
17,25,4,FMULT
18,40,1,FMULT
19,95,4,FMULT
20,18,2,SIMD
21,22,2,SIMD
22,89,4,MEMORY
23,12,4,FMULT
24,35,2,FMULT
25,77,4,SIMD
26,18,4,FMULT
27,43,1,MEMORY
28,68,2,SIMD
29,62,4,FMULT
30,37,2,MEMORY
31,49,4,FMULT
32,79,2,SIMD
33,55,2,FMULT
34,46,2,FMULT
35,72,2,SIMD
36,36,4,SIMD
37,33,1,SIMD
38,4,2,FMULT
39,89,2,SIMD
