id,workload,max_width,tasktype
0,12,4,MEMORY
1,17,2,MEMORY
2,75,2,FMULT
3,58,4,SIMD
4,8,4,SIMD
5,20,4,SIMD
6,31,2,SIMD
7,2,4,MEMORY
8,24,1,FMULT
9,20,1,MEMORY
10,1,4,SIMD
11,26,2,FMULT
12,24,2,MEMORY
13,10,2,MEMORY
14,93,4,SIMD
15,75,4,FMULT
16,28,1,SIMD
17,59,4,MEMORY
18,72,2,FMULT
19,5,1,MEMORY
20,91,2,MEMORY
21,93,4,SIMD
22,79,2,FMULT
23,3,2,FMULT
24,68,4,MEMORY
25,38,1,MEMORY
26,99,2,MEMORY
27,70,4,SIMD
28,20,1,FMULT
29,57,4,FMULT
30,58,2,SIMD
31,87,2,MEMORY
32,23,4,SIMD
33,67,4,FMULT
34,74,2,MEMORY
35,15,2,SIMD
36,21,2,FMULT
37,86,4,FMULT
38,34,1,FMULT
39,52,2,SIMD
40,5,1,MEMORY
41,70,2,FMULT
42,2,4,FMULT
43,49,2,SIMD
44,31,4,MEMORY
45,23,2,FMULT
46,16,4,SIMD
47,3,1,MEMORY
48,13,2,MEMORY
49,100,4,SIMD
