id,workload,max_width,tasktype
0,46,1,SIMD
1,98,4,FMULT
2,45,4,MEMORY
3,17,2,SIMD
4,35,1,FMULT
5,43,4,FMULT
6,13,1,SIMD
7,60,2,FMULT
8,4,4,FMULT
9,12,4,SIMD
10,32,4,FMULT
11,62,4,SIMD
12,14,4,MEMORY
13,100,4,SIMD
14,17,1,FMULT
15,45,1,FMULT
16,64,4,MEMORY
17,75,4,MEMORY
18,14,1,SIMD
19,61,4,FMULT
20,62,4,FMULT
21,20,2,MEMORY
22,39,1,SIMD
23,95,2,MEMORY
24,27,4,SIMD
25,39,2,SIMD
26,50,2,MEMORY
27,32,2,SIMD
28,47,2,SIMD
29,74,4,SIMD
30,1,2,FMULT
31,42,4,SIMD
32,91,2,FMULT
33,57,2,MEMORY
34,4,4,SIMD
35,33,2,SIMD
36,96,4,SIMD
37,77,4,SIMD
38,39,1,SIMD
39,73,2,FMULT
40,13,4,FMULT
41,35,4,MEMORY
42,69,2,SIMD
43,19,2,MEMORY
44,6,2,MEMORY
45,79,4,MEMORY
46,23,2,SIMD
47,21,1,FMULT
48,12,4,FMULT
49,14,2,FMULT
50,32,2,SIMD
51,19,4,SIMD
52,31,4,MEMORY
53,45,4,SIMD
54,37,2,MEMORY
55,94,4,MEMORY
56,8,2,FMULT
57,76,4,SIMD
58,47,4,FMULT
59,2,2,FMULT
