id,workload,max_width,tasktype
0,6,1,MEMORY
1,79,4,FMULT
2,65,2,FMULT
3,88,4,SIMD
4,73,4,FMULT
5,87,2,MEMORY
6,21,4,SIMD
7,85,4,MEMORY
8,44,4,SIMD
9,40,2,FMULT
10,85,2,MEMORY
11,5,2,MEMORY
12,51,4,FMULT
13,5,4,SIMD
14,36,4,MEMORY
15,35,1,MEMORY
16,100,4,FMULT
17,72,4,FMULT
18,25,1,FMULT
19,21,1,SIMD
20,16,4,SIMD
21,33,2,SIMD
22,67,4,SIMD
23,38,4,FMULT
24,56,2,SIMD
25,10,4,MEMORY
26,96,2,FMULT
27,37,4,FMULT
28,10,2,MEMORY
29,16,2,FMULT
30,97,4,SIMD
31,96,4,SIMD
32,40,1,SIMD
33,45,2,MEMORY
34,37,2,MEMORY
35,54,4,MEMORY
36,71,2,FMULT
37,97,4,SIMD
38,68,2,FMULT
39,90,2,MEMORY
40,11,4,SIMD
41,48,4,FMULT
42,61,4,MEMORY
43,17,4,FMULT
44,35,2,SIMD
45,32,4,SIMD
46,20,2,FMULT
47,17,4,FMULT
48,4,1,MEMORY
49,74,4,FMULT
