id,workload,max_width,tasktype
0,43,1,FMULT
1,70,2,SIMD
2,19,1,SIMD
3,98,2,MEMORY
4,80,2,SIMD
5,45,4,SIMD
6,8,1,SIMD
7,79,4,MEMORY
8,65,4,FMULT
9,59,4,FMULT
10,91,4,SIMD
11,62,4,MEMORY
12,98,4,SIMD
13,54,4,FMULT
14,40,1,MEMORY
15,58,2,SIMD
16,45,4,MEMORY
17,79,4,FMULT
18,69,4,MEMORY
19,19,1,FMULT
20,21,4,MEMORY
21,1,2,FMULT
22,16,4,FMULT
23,6,2,SIMD
24,45,4,FMULT
25,88,2,SIMD
26,68,4,MEMORY
27,31,2,MEMORY
28,23,1,MEMORY
29,90,2,SIMD
30,38,2,MEMORY
31,50,2,MEMORY
32,82,4,MEMORY
33,28,1,FMULT
34,48,4,SIMD
35,93,4,MEMORY
36,69,4,FMULT
37,4,1,SIMD
38,49,4,SIMD
39,61,4,FMULT
40,18,2,SIMD
41,44,1,FMULT
42,22,1,MEMORY
43,8,1,SIMD
44,81,4,FMULT
45,25,2,MEMORY
46,9,2,FMULT
47,7,2,FMULT
48,58,2,SIMD
49,72,2,FMULT
