id,workload,max_width,tasktype
0,80,4,MEMORY
1,70,2,FMULT
2,36,2,SIMD
3,40,2,SIMD
4,95,2,SIMD
5,34,2,FMULT
6,20,4,SIMD
7,61,4,MEMORY
8,38,1,MEMORY
9,2,2,SIMD
10,39,4,SIMD
11,18,4,SIMD
12,56,2,SIMD
13,62,4,MEMORY
14,7,2,FMULT
15,41,1,FMULT
16,97,2,FMULT
17,20,1,FMULT
18,40,1,SIMD
19,1,2,FMULT
20,81,2,FMULT
21,37,1,SIMD
22,9,1,SIMD
23,6,4,MEMORY
24,5,4,SIMD
25,46,2,MEMORY
26,82,4,SIMD
27,22,2,FMULT
28,100,4,SIMD
29,2,1,SIMD
30,59,2,MEMORY
31,6,2,FMULT
32,32,1,SIMD
33,2,1,FMULT
34,31,4,SIMD
35,66,2,FMULT
36,36,1,FMULT
37,12,4,MEMORY
38,28,1,SIMD
39,51,4,SIMD
40,39,1,SIMD
41,75,4,MEMORY
42,50,1,SIMD
43,47,1,SIMD
44,3,2,SIMD
45,59,2,MEMORY
46,70,2,FMULT
47,74,2,SIMD
48,48,1,FMULT
49,3,1,FMULT
