id,workload,max_width,tasktype
0,46,2,SIMD
1,38,2,SIMD
2,39,1,FMULT
3,58,4,SIMD
4,26,2,MEMORY
5,54,2,SIMD
6,9,2,MEMORY
7,70,2,MEMORY
8,80,4,SIMD
9,2,2,FMULT
10,11,4,SIMD
11,14,1,SIMD
12,57,4,FMULT
13,32,1,SIMD
14,78,4,SIMD
15,22,2,FMULT
16,47,4,SIMD
17,57,2,SIMD
18,72,2,MEMORY
19,18,4,MEMORY
20,71,4,FMULT
21,29,4,SIMD
22,75,4,MEMORY
23,34,2,MEMORY
24,64,4,SIMD
25,64,4,MEMORY
26,37,4,SIMD
27,93,2,SIMD
28,27,4,MEMORY
29,80,2,MEMORY
30,95,4,FMULT
31,81,4,SIMD
32,75,4,SIMD
33,92,2,FMULT
34,23,4,MEMORY
35,26,1,SIMD
36,9,2,SIMD
37,24,2,FMULT
38,95,4,SIMD
39,15,2,FMULT
40,84,2,FMULT
41,78,2,FMULT
42,13,1,SIMD
43,27,4,FMULT
44,94,2,MEMORY
45,9,2,MEMORY
46,19,1,FMULT
47,75,2,FMULT
48,64,2,FMULT
49,86,4,FMULT
50,55,2,MEMORY
51,23,4,MEMORY
52,49,2,FMULT
53,72,2,FMULT
54,76,2,MEMORY
55,86,2,FMULT
56,31,4,SIMD
57,12,2,SIMD
58,28,1,FMULT
59,8,1,MEMORY
