id,workload,max_width,tasktype
0,60,4,FMULT
1,50,4,FMULT
2,19,2,SIMD
3,13,4,SIMD
4,59,4,SIMD
5,86,4,SIMD
6,34,4,FMULT
7,13,4,SIMD
8,59,4,MEMORY
9,28,2,SIMD
10,4,2,FMULT
11,50,1,FMULT
12,93,2,FMULT
13,75,2,FMULT
14,34,1,FMULT
15,44,1,FMULT
16,58,4,SIMD
17,28,4,FMULT
18,50,2,SIMD
19,9,1,MEMORY
20,68,2,FMULT
21,43,1,SIMD
22,40,1,FMULT
23,49,2,MEMORY
24,5,1,FMULT
25,11,2,SIMD
26,92,4,FMULT
27,72,2,SIMD
28,29,2,SIMD
29,63,4,SIMD
30,88,2,FMULT
31,23,4,MEMORY
32,14,4,SIMD
33,10,2,MEMORY
34,36,1,MEMORY
35,81,2,SIMD
36,65,2,FMULT
37,93,2,FMULT
38,52,2,MEMORY
39,18,1,FMULT
40,75,4,SIMD
41,99,2,SIMD
42,43,2,MEMORY
43,5,4,MEMORY
44,26,2,FMULT
45,26,1,SIMD
46,16,4,SIMD
47,5,2,MEMORY
48,19,2,MEMORY
49,52,2,SIMD
