id,workload,max_width,tasktype
0,13,4,FMULT
1,43,2,FMULT
2,84,4,FMULT
3,48,2,SIMD
4,11,1,SIMD
5,11,1,MEMORY
6,30,4,SIMD
7,91,2,SIMD
8,58,4,SIMD
9,21,1,SIMD
10,83,2,FMULT
11,28,2,MEMORY
12,54,2,SIMD
13,47,2,FMULT
14,46,2,FMULT
15,60,2,MEMORY
16,39,2,FMULT
17,57,4,FMULT
18,84,2,MEMORY
19,26,1,SIMD
20,14,1,SIMD
21,78,2,SIMD
22,38,2,SIMD
23,63,2,SIMD
24,65,4,FMULT
25,3,2,SIMD
26,2,2,SIMD
27,14,4,MEMORY
28,10,1,MEMORY
29,19,4,SIMD
30,63,4,SIMD
31,84,2,MEMORY
32,40,2,FMULT
33,39,2,SIMD
34,28,1,SIMD
35,41,4,SIMD
36,12,2,FMULT
37,79,4,SIMD
38,53,4,FMULT
39,9,1,SIMD
40,33,4,MEMORY
41,93,4,SIMD
42,99,4,SIMD
43,13,1,SIMD
44,41,2,MEMORY
45,27,2,SIMD
46,67,4,FMULT
47,6,4,SIMD
48,21,2,SIMD
49,33,4,SIMD
