id,workload,max_width,tasktype
0,25,4,FMULT
1,8,2,SIMD
2,26,1,MEMORY
3,83,4,FMULT
4,86,2,SIMD
5,63,2,SIMD
6,2,1,MEMORY
7,74,4,SIMD
8,45,4,SIMD
9,28,4,FMULT
10,80,4,FMULT
11,6,1,MEMORY
12,20,1,SIMD
13,68,4,FMULT
14,54,4,SIMD
15,24,4,MEMORY
16,20,2,SIMD
17,41,2,SIMD
18,27,1,MEMORY
19,26,2,MEMORY
20,46,1,FMULT
21,54,4,FMULT
22,22,1,SIMD
23,7,2,SIMD
24,100,4,SIMD
25,24,2,MEMORY
26,16,1,MEMORY
27,1,2,SIMD
28,12,4,SIMD
29,4,4,FMULT
30,48,1,SIMD
31,21,2,SIMD
32,30,4,SIMD
33,24,1,FMULT
34,14,1,MEMORY
35,36,4,MEMORY
36,33,2,FMULT
37,10,2,FMULT
38,65,2,FMULT
39,40,2,MEMORY
