id,workload,max_width,tasktype
0,47,4,MEMORY
1,47,4,FMULT
2,84,2,SIMD
3,84,2,MEMORY
4,4,2,MEMORY
5,8,4,FMULT
6,9,1,MEMORY
7,77,2,FMULT
8,49,1,SIMD
9,58,4,FMULT
10,79,4,SIMD
11,54,4,FMULT
12,26,4,SIMD
13,2,4,FMULT
14,51,4,FMULT
15,44,4,FMULT
16,13,4,FMULT
17,30,2,SIMD
18,41,4,MEMORY
19,59,4,MEMORY
20,49,2,FMULT
21,31,1,MEMORY
22,95,4,FMULT
23,5,4,SIMD
24,49,4,MEMORY
25,46,2,MEMORY
26,1,1,MEMORY
27,81,4,FMULT
28,85,2,FMULT
29,47,1,MEMORY
30,42,2,SIMD
31,43,2,FMULT
32,7,4,SIMD
33,27,4,SIMD
34,21,2,SIMD
35,24,1,MEMORY
36,6,2,MEMORY
37,14,1,MEMORY
38,45,1,MEMORY
39,35,1,FMULT
40,40,2,SIMD
41,45,4,SIMD
42,98,4,MEMORY
43,78,2,FMULT
44,63,4,SIMD
45,33,1,FMULT
46,42,4,FMULT
47,55,2,FMULT
48,33,1,FMULT
49,45,2,MEMORY
