id,workload,max_width,tasktype
0,67,2,MEMORY
1,26,4,FMULT
2,91,2,MEMORY
3,57,2,SIMD
4,91,2,SIMD
5,27,4,SIMD
6,71,2,FMULT
7,73,2,SIMD
8,2,1,FMULT
9,48,1,SIMD
10,39,4,FMULT
11,41,2,SIMD
12,39,4,FMULT
13,61,4,SIMD
14,66,4,FMULT
15,97,2,MEMORY
16,100,4,FMULT
17,82,2,FMULT
18,42,1,MEMORY
19,13,1,MEMORY
20,48,2,MEMORY
21,17,1,MEMORY
22,89,4,SIMD
23,97,4,MEMORY
24,65,4,FMULT
25,81,2,SIMD
26,44,4,FMULT
27,47,1,FMULT
28,27,1,MEMORY
29,22,4,SIMD
30,11,4,SIMD
31,80,2,SIMD
32,61,4,SIMD
33,56,4,SIMD
34,93,4,SIMD
35,42,4,SIMD
36,82,4,MEMORY
37,43,1,MEMORY
38,48,1,FMULT
39,56,2,FMULT
