id,workload,max_width,tasktype
0,35,1,FMULT
1,79,2,MEMORY
2,34,2,FMULT
3,3,2,FMULT
4,73,4,MEMORY
5,47,2,FMULT
6,99,2,FMULT
7,43,4,FMULT
8,42,4,MEMORY
9,2,1,SIMD
10,48,4,SIMD
11,14,2,FMULT
12,53,2,MEMORY
13,20,4,SIMD
14,38,4,FMULT
15,82,2,SIMD
16,60,4,MEMORY
17,64,4,FMULT
18,93,4,SIMD
19,85,4,SIMD
20,90,4,MEMORY
21,7,2,MEMORY
22,83,2,FMULT
23,35,2,FMULT
24,41,4,FMULT
25,96,4,MEMORY
26,98,4,MEMORY
27,27,1,MEMORY
28,41,4,FMULT
29,62,2,SIMD
30,2,2,FMULT
31,83,2,FMULT
32,31,1,FMULT
33,80,2,SIMD
34,61,4,MEMORY
35,12,1,FMULT
36,51,4,SIMD
37,7,4,FMULT
38,38,1,SIMD
39,70,4,MEMORY
