id,workload,max_width,tasktype
0,24,1,FMULT
1,56,2,FMULT
2,56,2,MEMORY
3,70,2,MEMORY
4,75,2,MEMORY
5,53,4,MEMORY
6,74,4,MEMORY
7,48,1,FMULT
8,62,2,SIMD
9,53,4,SIMD
10,13,2,MEMORY
11,6,2,SIMD
12,21,4,MEMORY
13,34,4,FMULT
14,39,1,FMULT
15,87,2,SIMD
16,30,2,SIMD
17,11,1,SIMD
18,25,4,FMULT
19,91,4,SIMD
20,43,2,MEMORY
21,41,4,SIMD
22,10,4,SIMD
23,65,4,SIMD
24,32,1,SIMD
25,16,2,FMULT
26,77,4,MEMORY
27,15,2,SIMD
28,3,1,SIMD
29,81,4,FMULT
30,51,4,MEMORY
31,12,1,MEMORY
32,70,2,MEMORY
33,25,2,SIMD
34,16,1,FMULT
35,12,2,SIMD
36,55,4,MEMORY
37,6,1,SIMD
38,39,2,SIMD
39,17,4,SIMD
40,2,2,FMULT
41,7,4,FMULT
42,6,4,FMULT
43,64,4,MEMORY
44,90,4,FMULT
45,3,4,MEMORY
46,80,4,SIMD
47,91,2,MEMORY
48,96,4,MEMORY
49,89,4,FMULT
