id,workload,max_width,tasktype
0,49,1,FMULT
1,30,1,SIMD
2,17,1,FMULT
3,34,4,MEMORY
4,47,2,MEMORY
5,24,1,SIMD
6,27,1,FMULT
7,57,4,MEMORY
8,86,2,FMULT
9,28,2,MEMORY
10,92,4,MEMORY
11,40,2,FMULT
12,76,2,FMULT
13,1,4,FMULT
14,3,1,MEMORY
15,23,1,FMULT
16,66,4,MEMORY
17,58,2,MEMORY
18,29,4,MEMORY
19,23,2,MEMORY
20,1,1,FMULT
21,4,1,MEMORY
22,1,2,SIMD
23,29,4,FMULT
24,27,4,SIMD
25,90,4,FMULT
26,31,2,FMULT
27,27,2,MEMORY
28,73,2,MEMORY
29,81,4,SIMD
30,23,4,FMULT
31,9,2,MEMORY
32,30,4,FMULT
33,57,4,SIMD
34,10,1,MEMORY
35,46,2,SIMD
36,21,2,MEMORY
37,48,4,FMULT
38,19,1,SIMD
39,63,2,SIMD
40,94,2,FMULT
41,68,4,FMULT
42,35,1,SIMD
43,91,4,FMULT
44,28,1,FMULT
45,92,4,SIMD
46,42,2,FMULT
47,5,2,FMULT
48,30,2,MEMORY
49,51,2,MEMORY
