id,workload,max_width,tasktype
0,81,2,MEMORY
1,26,4,MEMORY
2,18,2,FMULT
3,46,2,FMULT
4,3,1,SIMD
5,92,2,FMULT
6,57,2,SIMD
7,6,1,SIMD
8,4,4,SIMD
9,40,2,FMULT
10,64,4,FMULT
11,16,1,SIMD
12,86,2,MEMORY
13,48,2,SIMD
14,11,2,MEMORY
15,48,4,MEMORY
16,19,1,MEMORY
17,67,4,SIMD
18,98,4,MEMORY
19,12,2,MEMORY
20,56,4,MEMORY
21,29,4,SIMD
22,30,4,MEMORY
23,98,4,MEMORY
24,48,1,FMULT
25,96,4,SIMD
26,9,4,MEMORY
27,11,4,SIMD
28,58,2,MEMORY
29,53,4,FMULT
30,55,4,FMULT
31,25,2,MEMORY
32,62,4,MEMORY
33,10,2,MEMORY
34,41,4,SIMD
35,12,2,MEMORY
36,31,1,MEMORY
37,19,4,SIMD
38,47,2,MEMORY
39,23,2,MEMORY
40,14,4,SIMD
41,66,4,MEMORY
42,25,1,SIMD
43,39,1,FMULT
44,29,2,SIMD
45,84,2,FMULT
46,100,2,FMULT
47,29,1,MEMORY
48,38,4,FMULT
49,57,4,SIMD
50,46,1,FMULT
51,49,2,SIMD
52,28,2,SIMD
53,60,2,MEMORY
54,24,4,SIMD
55,73,2,MEMORY
56,50,2,FMULT
57,56,2,FMULT
58,61,4,SIMD
59,22,1,SIMD
