id,workload,max_width,tasktype
0,2,2,SIMD
1,91,4,MEMORY
2,22,4,MEMORY
3,94,2,MEMORY
4,20,1,SIMD
5,39,1,FMULT
6,23,2,SIMD
7,62,4,MEMORY
8,57,2,MEMORY
9,34,1,SIMD
10,46,2,MEMORY
11,12,1,MEMORY
12,24,2,SIMD
13,26,2,SIMD
14,84,4,SIMD
15,21,1,SIMD
16,43,2,SIMD
17,26,4,FMULT
18,39,4,SIMD
19,96,4,MEMORY
20,17,1,MEMORY
21,51,2,SIMD
22,42,2,SIMD
23,28,1,MEMORY
24,21,4,FMULT
25,82,2,FMULT
26,33,4,FMULT
27,87,2,FMULT
28,50,1,SIMD
29,50,2,MEMORY
30,30,4,SIMD
31,40,2,FMULT
32,18,4,MEMORY
33,41,1,SIMD
34,94,2,SIMD
35,60,2,FMULT
36,28,2,FMULT
37,29,1,SIMD
38,56,2,MEMORY
39,50,1,MEMORY
40,58,4,MEMORY
41,57,4,MEMORY
42,6,1,FMULT
43,43,4,MEMORY
44,21,4,SIMD
45,66,4,MEMORY
46,45,1,FMULT
47,8,1,MEMORY
48,84,4,FMULT
49,36,2,MEMORY
50,71,2,SIMD
51,10,4,FMULT
52,47,1,FMULT
53,81,2,MEMORY
54,37,4,MEMORY
55,92,4,SIMD
56,87,2,MEMORY
57,22,2,MEMORY
58,53,4,MEMORY
59,66,4,MEMORY
