id,workload,max_width,tasktype
0,67,4,MEMORY
1,16,4,SIMD
2,18,4,SIMD
3,100,2,SIMD
4,50,2,MEMORY
5,57,2,FMULT
6,96,2,MEMORY
7,11,2,FMULT
8,73,2,MEMORY
9,26,4,MEMORY
10,41,4,SIMD
11,100,4,SIMD
12,19,2,SIMD
13,66,4,MEMORY
14,92,2,SIMD
15,20,2,FMULT
16,12,4,FMULT
17,99,4,FMULT
18,18,4,SIMD
19,50,1,FMULT
20,4,2,SIMD
21,10,1,FMULT
22,23,1,SIMD
23,38,2,SIMD
24,65,2,FMULT
25,7,4,FMULT
26,84,2,FMULT
27,70,4,FMULT
28,38,1,SIMD
29,52,4,FMULT
30,3,2,SIMD
31,60,2,MEMORY
32,55,2,SIMD
33,26,4,FMULT
34,26,4,FMULT
35,40,2,FMULT
36,90,2,FMULT
37,68,4,SIMD
38,20,1,MEMORY
39,51,2,MEMORY
