id,workload,max_width,tasktype
0,28,1,MEMORY
1,44,4,SIMD
2,81,4,MEMORY
3,9,2,MEMORY
4,25,1,SIMD
5,74,4,FMULT
6,71,2,FMULT
7,79,4,FMULT
8,96,2,FMULT
9,2,4,SIMD
10,70,4,MEMORY
11,87,4,SIMD
12,91,4,SIMD
13,16,1,SIMD
14,51,2,SIMD
15,71,4,MEMORY
16,13,1,MEMORY
17,52,2,MEMORY
18,4,4,SIMD
19,89,4,FMULT
20,17,4,SIMD
21,54,4,MEMORY
22,58,4,MEMORY
23,23,1,SIMD
24,5,2,SIMD
25,50,2,MEMORY
26,74,4,FMULT
27,68,4,SIMD
28,9,1,FMULT
29,14,2,MEMORY
30,85,2,MEMORY
31,12,4,SIMD
32,73,4,FMULT
33,98,2,SIMD
34,24,4,MEMORY
35,41,2,FMULT
36,99,4,FMULT
37,94,2,FMULT
38,67,2,SIMD
39,22,4,FMULT
40,2,4,MEMORY
41,22,2,MEMORY
42,23,2,SIMD
43,77,4,MEMORY
44,10,2,SIMD
45,78,4,FMULT
46,64,2,MEMORY
47,79,2,MEMORY
48,29,1,MEMORY
49,98,4,FMULT
