id,workload,max_width,tasktype
0,29,2,SIMD
1,74,4,MEMORY
2,98,4,MEMORY
3,77,2,SIMD
4,23,1,MEMORY
5,31,2,MEMORY
6,38,2,MEMORY
7,1,4,MEMORY
8,18,1,FMULT
9,10,2,FMULT
10,41,2,FMULT
11,58,4,MEMORY
12,22,4,SIMD
13,81,4,SIMD
14,5,1,FMULT
15,55,2,FMULT
16,53,2,SIMD
17,24,1,FMULT
18,69,2,MEMORY
19,2,4,SIMD
20,17,1,MEMORY
21,9,4,MEMORY
22,56,4,SIMD
23,24,1,FMULT
24,6,2,SIMD
25,57,2,MEMORY
26,29,4,FMULT
27,62,2,FMULT
28,27,1,FMULT
29,42,1,FMULT
30,17,2,MEMORY
31,27,1,SIMD
32,84,2,SIMD
33,64,4,FMULT
34,12,1,MEMORY
35,64,4,FMULT
36,15,2,SIMD
37,87,2,FMULT
38,94,2,FMULT
39,49,2,SIMD
40,96,4,MEMORY
41,1,4,SIMD
42,49,4,FMULT
43,15,4,FMULT
44,65,4,MEMORY
45,58,2,MEMORY
46,4,4,SIMD
47,94,2,FMULT
48,27,2,MEMORY
49,29,4,MEMORY
50,32,2,MEMORY
51,90,4,FMULT
52,40,1,MEMORY
53,46,2,SIMD
54,78,2,MEMORY
55,36,4,FMULT
56,89,4,MEMORY
57,85,4,SIMD
58,96,4,MEMORY
59,81,2,FMULT
