id,workload,max_width,tasktype
0,66,4,SIMD
1,13,2,FMULT
2,16,4,SIMD
3,16,1,FMULT
4,76,4,MEMORY
5,76,4,MEMORY
6,2,4,MEMORY
7,49,2,MEMORY
8,17,4,MEMORY
9,51,4,SIMD
10,6,1,SIMD
11,36,2,FMULT
12,57,4,FMULT
13,32,2,MEMORY
14,22,2,MEMORY
15,54,4,MEMORY
16,86,2,SIMD
17,33,2,FMULT
18,52,2,MEMORY
19,77,4,SIMD
20,38,2,MEMORY
21,95,4,SIMD
22,25,4,FMULT
23,19,2,FMULT
24,52,4,SIMD
25,37,1,SIMD
26,12,4,SIMD
27,26,1,MEMORY
28,93,4,MEMORY
29,1,2,FMULT
30,91,2,SIMD
31,42,1,MEMORY
32,2,4,FMULT
33,50,2,SIMD
34,32,1,SIMD
35,75,2,SIMD
36,33,1,MEMORY
37,40,1,FMULT
38,61,2,MEMORY
39,84,4,MEMORY
40,35,2,SIMD
41,88,2,FMULT
42,31,1,MEMORY
43,70,4,FMULT
44,58,2,SIMD
45,96,2,FMULT
46,11,4,MEMORY
47,46,4,MEMORY
48,22,4,SIMD
49,32,4,SIMD
