id,workload,max_width,tasktype
0,99,2,FMULT
1,24,2,FMULT
2,78,4,SIMD
3,65,2,MEMORY
4,7,2,MEMORY
5,34,1,MEMORY
6,56,2,FMULT
7,37,1,FMULT
8,7,1,MEMORY
9,81,4,FMULT
10,13,4,MEMORY
11,90,2,MEMORY
12,55,4,MEMORY
13,48,2,FMULT
14,58,4,FMULT
15,61,2,SIMD
16,100,4,SIMD
17,92,2,SIMD
18,23,4,FMULT
19,96,2,FMULT
20,85,2,FMULT
21,69,4,FMULT
22,64,2,FMULT
23,37,1,FMULT
24,100,2,MEMORY
25,27,1,FMULT
26,97,2,MEMORY
27,35,2,FMULT
28,18,2,SIMD
29,66,4,SIMD
30,44,4,SIMD
31,56,4,SIMD
32,47,4,MEMORY
33,70,4,MEMORY
34,40,1,SIMD
35,64,4,MEMORY
36,71,2,SIMD
37,37,2,FMULT
38,58,4,FMULT
39,91,2,FMULT
40,89,4,FMULT
41,40,4,SIMD
42,36,2,MEMORY
43,96,2,FMULT
44,16,4,MEMORY
45,94,2,FMULT
46,29,1,SIMD
47,87,4,FMULT
48,15,2,SIMD
49,29,1,MEMORY
50,70,4,SIMD
51,5,1,MEMORY
52,2,4,FMULT
53,85,2,MEMORY
54,74,4,MEMORY
55,7,1,MEMORY
56,2,2,FMULT
57,86,4,FMULT
58,77,4,FMULT
59,42,2,SIMD
