id,workload,max_width,tasktype
0,41,2,FMULT
1,37,1,FMULT
2,61,2,SIMD
3,92,2,MEMORY
4,48,4,MEMORY
5,29,1,FMULT
6,43,1,FMULT
7,85,4,FMULT
8,77,2,FMULT
9,26,4,SIMD
10,85,2,MEMORY
11,60,2,MEMORY
12,67,2,MEMORY
13,4,4,FMULT
14,67,2,MEMORY
15,85,2,FMULT
16,58,4,FMULT
17,97,4,MEMORY
18,3,2,MEMORY
19,41,2,MEMORY
20,9,2,FMULT
21,15,1,MEMORY
22,85,4,SIMD
23,95,2,SIMD
24,55,2,SIMD
25,29,2,FMULT
26,26,4,FMULT
27,6,2,SIMD
28,1,2,FMULT
29,25,1,MEMORY
30,5,4,SIMD
31,91,2,MEMORY
32,54,2,SIMD
33,12,1,SIMD
34,19,4,SIMD
35,15,2,SIMD
36,24,1,MEMORY
37,46,1,FMULT
38,47,4,FMULT
39,30,1,SIMD
40,68,2,FMULT
41,87,4,SIMD
42,66,2,FMULT
43,15,2,SIMD
44,90,4,SIMD
45,2,1,SIMD
46,39,2,MEMORY
47,37,4,FMULT
48,66,4,FMULT
49,11,4,MEMORY
