id,workload,max_width,tasktype
0,19,2,SIMD
1,57,2,SIMD
2,6,1,MEMORY
3,87,4,FMULT
4,62,2,MEMORY
5,21,2,SIMD
6,74,2,FMULT
7,77,4,MEMORY
8,37,1,MEMORY
9,44,1,MEMORY
10,17,1,SIMD
11,9,2,MEMORY
12,58,2,FMULT
13,30,2,FMULT
14,17,2,FMULT
15,1,4,SIMD
16,61,2,SIMD
17,87,2,FMULT
18,100,2,FMULT
19,42,2,FMULT
20,5,2,FMULT
21,6,2,SIMD
22,64,2,SIMD
23,10,4,FMULT
24,29,1,MEMORY
25,26,4,FMULT
26,70,2,MEMORY
27,14,2,MEMORY
28,12,2,FMULT
29,99,4,MEMORY
30,25,1,FMULT
31,31,2,FMULT
32,69,2,FMULT
33,47,1,SIMD
34,7,2,MEMORY
35,25,1,SIMD
36,6,1,MEMORY
37,40,4,MEMORY
38,34,4,MEMORY
39,43,1,MEMORY
