id,workload,max_width,tasktype
0,43,4,FMULT
1,25,1,FMULT
2,28,4,MEMORY
3,26,1,FMULT
4,38,4,SIMD
5,79,4,SIMD
6,25,2,MEMORY
7,28,4,FMULT
8,66,4,SIMD
9,26,2,SIMD
10,41,4,SIMD
11,69,2,FMULT
12,67,4,FMULT
13,46,1,SIMD
14,19,1,SIMD
15,98,4,MEMORY
16,56,2,MEMORY
17,72,4,SIMD
18,56,4,MEMORY
19,54,2,SIMD
20,44,2,FMULT
21,89,4,MEMORY
22,86,2,MEMORY
23,71,2,MEMORY
24,21,2,MEMORY
25,48,1,FMULT
26,57,2,MEMORY
27,39,2,FMULT
28,47,4,MEMORY
29,63,4,SIMD
30,28,4,MEMORY
31,95,2,SIMD
32,62,2,SIMD
33,9,4,MEMORY
34,64,4,SIMD
35,44,4,FMULT
36,17,2,MEMORY
37,28,2,FMULT
38,59,2,SIMD
39,6,1,MEMORY
40,33,1,FMULT
41,45,1,SIMD
42,17,1,MEMORY
43,97,4,FMULT
44,1,1,SIMD
45,48,2,FMULT
46,72,4,MEMORY
47,29,4,FMULT
48,59,4,SIMD
49,19,4,MEMORY
