id,workload,max_width,tasktype
0,53,2,MEMORY
1,13,1,SIMD
2,56,2,FMULT
3,19,2,SIMD
4,8,2,MEMORY
5,63,4,SIMD
6,94,2,FMULT
7,81,2,SIMD
8,19,1,MEMORY
9,8,4,FMULT
10,43,2,FMULT
11,52,2,SIMD
12,13,2,SIMD
13,36,2,FMULT
14,15,1,SIMD
15,30,1,FMULT
16,18,1,MEMORY
17,7,1,SIMD
18,15,4,SIMD
19,68,4,MEMORY
20,70,2,SIMD
21,1,2,MEMORY
22,24,4,FMULT
23,10,2,SIMD
24,45,2,MEMORY
25,17,4,FMULT
26,91,4,FMULT
27,32,2,FMULT
28,62,4,MEMORY
29,69,2,SIMD
30,77,2,FMULT
31,81,4,FMULT
32,25,2,MEMORY
33,92,2,MEMORY
34,41,1,SIMD
35,40,1,FMULT
36,75,2,SIMD
37,13,1,MEMORY
38,56,2,SIMD
39,64,4,SIMD
40,38,4,SIMD
41,25,2,FMULT
42,13,1,MEMORY
43,31,4,FMULT
44,29,2,FMULT
45,33,4,SIMD
46,4,4,MEMORY
47,41,4,FMULT
48,50,4,SIMD
49,96,4,MEMORY
