id,workload,max_width,tasktype
0,87,2,MEMORY
1,26,2,SIMD
2,44,2,FMULT
3,79,4,FMULT
4,28,1,SIMD
5,2,2,SIMD
6,71,2,MEMORY
7,48,1,FMULT
8,48,1,SIMD
9,78,2,MEMORY
10,3,4,MEMORY
11,49,4,FMULT
12,2,1,MEMORY
13,49,2,MEMORY
14,16,2,MEMORY
15,60,4,MEMORY
16,45,2,MEMORY
17,39,2,SIMD
18,75,4,MEMORY
19,54,2,FMULT
20,3,2,FMULT
21,16,1,SIMD
22,2,1,SIMD
23,63,4,SIMD
24,36,4,FMULT
25,70,2,FMULT
26,8,2,SIMD
27,78,2,SIMD
28,13,1,FMULT
29,14,4,MEMORY
30,9,1,SIMD
31,13,1,SIMD
32,56,4,SIMD
33,14,4,MEMORY
34,71,4,FMULT
35,98,4,FMULT
36,44,4,FMULT
37,69,2,FMULT
38,23,4,SIMD
39,14,2,FMULT
40,100,2,SIMD
41,38,1,MEMORY
42,72,2,MEMORY
43,45,1,MEMORY
44,67,4,SIMD
45,23,1,SIMD
46,11,1,FMULT
47,94,2,FMULT
48,24,4,MEMORY
49,69,4,FMULT
