id,workload,max_width,tasktype
0,41,4,SIMD
1,69,2,FMULT
2,67,4,FMULT
3,46,1,SIMD
4,19,1,SIMD
5,98,4,MEMORY
6,56,2,MEMORY
7,72,4,SIMD
8,56,4,MEMORY
9,54,2,SIMD
10,44,2,FMULT
11,89,4,MEMORY
12,86,2,MEMORY
13,71,2,MEMORY
14,21,2,MEMORY
15,48,1,FMULT
16,57,2,MEMORY
17,39,2,FMULT
18,47,4,MEMORY
19,63,4,SIMD
20,28,4,MEMORY
21,95,2,SIMD
22,62,2,SIMD
23,9,4,MEMORY
24,64,4,SIMD
25,44,4,FMULT
26,17,2,MEMORY
27,28,2,FMULT
28,59,2,SIMD
29,6,1,MEMORY
30,33,1,FMULT
31,45,1,SIMD
32,17,1,MEMORY
33,97,4,FMULT
34,1,1,SIMD
35,48,2,FMULT
36,72,4,MEMORY
37,29,4,FMULT
38,59,4,SIMD
39,19,4,MEMORY
