id,workload,max_width,tasktype
0,26,2,MEMORY
1,35,1,SIMD
2,52,4,FMULT
3,34,4,MEMORY
4,60,2,MEMORY
5,64,4,FMULT
6,62,2,MEMORY
7,43,4,MEMORY
8,82,2,SIMD
9,63,4,MEMORY
10,50,4,MEMORY
11,13,4,MEMORY
12,16,1,MEMORY
13,85,2,MEMORY
14,5,2,FMULT
15,39,2,SIMD
16,72,4,SIMD
17,43,4,SIMD
18,8,2,FMULT
19,36,2,SIMD
20,97,2,FMULT
21,92,4,SIMD
22,47,2,MEMORY
23,46,2,FMULT
24,28,1,SIMD
25,64,4,FMULT
26,16,4,MEMORY
27,18,4,SIMD
28,41,4,MEMORY
29,32,2,MEMORY
30,39,1,FMULT
31,58,4,MEMORY
32,23,1,FMULT
33,10,1,FMULT
34,42,2,FMULT
35,57,4,FMULT
36,49,1,MEMORY
37,85,2,MEMORY
38,40,2,SIMD
39,34,4,SIMD
40,78,2,FMULT
41,17,1,FMULT
42,29,2,FMULT
43,42,1,MEMORY
44,5,4,MEMORY
45,9,4,MEMORY
46,25,1,MEMORY
47,78,2,FMULT
48,80,4,SIMD
49,79,2,SIMD
