id,workload,max_width,tasktype
0,85,4,SIMD
1,14,4,SIMD
2,74,2,FMULT
3,63,4,FMULT
4,30,4,FMULT
5,59,4,FMULT
6,10,2,SIMD
7,26,1,SIMD
8,50,4,FMULT
9,79,2,SIMD
10,1,1,FMULT
11,36,4,FMULT
12,22,4,MEMORY
13,98,4,FMULT
14,83,4,MEMORY
15,76,4,SIMD
16,89,4,MEMORY
17,15,4,FMULT
18,70,4,MEMORY
19,32,2,FMULT
20,3,2,FMULT
21,7,2,FMULT
22,42,4,FMULT
23,11,4,SIMD
24,21,2,FMULT
25,72,2,FMULT
26,71,4,FMULT
27,43,2,FMULT
28,4,4,FMULT
29,25,2,SIMD
30,46,2,SIMD
31,8,2,MEMORY
32,45,1,FMULT
33,7,1,FMULT
34,72,4,FMULT
35,67,2,SIMD
36,15,2,FMULT
37,10,2,SIMD
38,84,2,FMULT
39,93,2,MEMORY
40,45,2,FMULT
41,52,2,MEMORY
42,17,2,SIMD
43,34,4,SIMD
44,6,2,MEMORY
45,20,2,FMULT
46,86,2,FMULT
47,24,1,SIMD
48,23,4,SIMD
49,23,1,MEMORY
