id,workload,max_width,tasktype
0,1,1,SIMD
1,52,2,SIMD
2,42,2,MEMORY
3,98,4,MEMORY
4,80,4,MEMORY
5,64,4,FMULT
6,89,2,FMULT
7,35,4,FMULT
8,40,4,SIMD
9,97,4,FMULT
10,89,2,FMULT
11,42,1,MEMORY
12,45,1,FMULT
13,61,4,SIMD
14,80,4,SIMD
15,85,2,FMULT
16,82,2,FMULT
17,40,2,MEMORY
18,75,2,MEMORY
19,31,2,MEMORY
20,13,1,FMULT
21,14,2,SIMD
22,50,1,SIMD
23,73,4,MEMORY
24,35,2,MEMORY
25,16,1,MEMORY
26,54,2,SIMD
27,82,4,SIMD
28,1,1,MEMORY
29,16,1,SIMD
30,74,4,FMULT
31,53,2,SIMD
32,19,4,MEMORY
33,70,2,FMULT
34,39,4,FMULT
35,41,1,SIMD
36,73,2,MEMORY
37,6,4,SIMD
38,93,4,SIMD
39,94,4,FMULT
40,65,2,FMULT
41,76,2,FMULT
42,22,1,MEMORY
43,89,4,SIMD
44,91,2,SIMD
45,36,2,MEMORY
46,89,4,SIMD
47,11,2,SIMD
48,20,4,SIMD
49,82,4,SIMD
