id,workload,max_width,tasktype
0,5,2,FMULT
1,7,1,MEMORY
2,70,4,FMULT
3,13,4,MEMORY
4,67,4,SIMD
5,40,2,SIMD
6,100,2,SIMD
7,24,1,SIMD
8,67,2,FMULT
9,19,1,FMULT
10,24,1,MEMORY
11,26,1,SIMD
12,23,4,MEMORY
13,3,1,MEMORY
14,44,4,FMULT
15,71,4,MEMORY
16,32,2,FMULT
17,44,4,FMULT
18,16,2,MEMORY
19,28,1,SIMD
20,95,2,FMULT
21,28,4,MEMORY
22,86,4,MEMORY
23,11,4,SIMD
24,27,1,FMULT
25,12,4,SIMD
26,50,4,SIMD
27,51,4,SIMD
28,50,4,MEMORY
29,12,1,MEMORY
30,11,4,FMULT
31,86,2,SIMD
32,61,4,MEMORY
33,30,4,MEMORY
34,96,4,FMULT
35,85,4,SIMD
36,33,4,FMULT
37,45,1,FMULT
38,47,1,MEMORY
39,2,1,SIMD
40,75,2,SIMD
41,10,4,FMULT
42,39,2,SIMD
43,61,4,FMULT
44,32,2,FMULT
45,78,2,MEMORY
46,37,1,SIMD
47,21,1,SIMD
48,23,2,FMULT
49,28,2,SIMD
50,14,1,SIMD
51,67,2,FMULT
52,10,2,FMULT
53,23,4,MEMORY
54,91,4,SIMD
55,52,2,FMULT
56,45,4,SIMD
57,8,2,MEMORY
58,15,4,SIMD
59,30,4,MEMORY
