id,workload,max_width,tasktype
0,53,2,FMULT
1,8,2,MEMORY
2,1,1,MEMORY
3,3,2,MEMORY
4,68,4,MEMORY
5,39,4,MEMORY
6,10,2,MEMORY
7,20,1,FMULT
8,76,2,FMULT
9,88,4,FMULT
10,89,4,FMULT
11,48,4,MEMORY
12,49,2,SIMD
13,94,4,FMULT
14,32,1,MEMORY
15,33,1,SIMD
16,23,1,MEMORY
17,65,2,SIMD
18,92,4,SIMD
19,15,1,MEMORY
20,11,4,SIMD
21,4,4,SIMD
22,84,4,FMULT
23,33,4,MEMORY
24,31,4,FMULT
25,12,4,SIMD
26,91,2,FMULT
27,76,2,SIMD
28,45,2,SIMD
29,69,4,SIMD
30,59,2,SIMD
31,28,4,FMULT
32,47,1,FMULT
33,48,2,FMULT
34,67,2,SIMD
35,44,1,FMULT
36,50,1,MEMORY
37,13,2,FMULT
38,19,4,SIMD
39,21,2,FMULT
