id,workload,max_width,tasktype
0,15,2,SIMD
1,41,4,FMULT
2,86,2,MEMORY
3,43,4,SIMD
4,31,1,MEMORY
5,28,4,SIMD
6,1,1,FMULT
7,65,4,SIMD
8,72,4,FMULT
9,87,4,MEMORY
10,14,2,FMULT
11,19,1,SIMD
12,48,4,MEMORY
13,65,4,FMULT
14,5,4,SIMD
15,1,2,FMULT
16,72,2,SIMD
17,64,4,SIMD
18,53,4,MEMORY
19,53,4,FMULT
20,67,4,MEMORY
21,38,4,SIMD
22,82,2,SIMD
23,18,4,MEMORY
24,96,2,MEMORY
25,43,4,MEMORY
26,26,2,SIMD
27,8,2,MEMORY
28,76,2,MEMORY
29,2,4,MEMORY
30,14,1,MEMORY
31,76,4,MEMORY
32,1,1,MEMORY
33,78,2,MEMORY
34,43,4,SIMD
35,54,2,MEMORY
36,75,4,SIMD
37,72,4,MEMORY
38,41,4,MEMORY
39,27,2,SIMD
