id,workload,max_width,tasktype
0,6,1,MEMORY
1,82,4,MEMORY
2,68,2,SIMD
3,15,2,SIMD
4,29,4,FMULT
5,24,4,MEMORY
6,98,4,SIMD
7,12,2,MEMORY
8,19,4,FMULT
9,66,4,SIMD
10,20,2,FMULT
11,98,4,SIMD
12,43,1,FMULT
13,100,2,FMULT
14,30,2,FMULT
15,29,1,MEMORY
16,50,1,MEMORY
17,50,1,MEMORY
18,79,2,SIMD
19,96,4,SIMD
20,40,2,SIMD
21,19,2,MEMORY
22,41,1,FMULT
23,46,1,SIMD
24,68,4,MEMORY
25,88,4,SIMD
26,95,2,SIMD
27,87,4,MEMORY
28,99,2,SIMD
29,66,4,MEMORY
30,98,4,FMULT
31,27,1,FMULT
32,49,1,SIMD
33,66,2,SIMD
34,56,2,SIMD
35,2,2,SIMD
36,75,2,FMULT
37,87,2,FMULT
38,66,4,MEMORY
39,47,4,SIMD
40,55,4,SIMD
41,93,2,SIMD
42,39,4,SIMD
43,34,4,SIMD
44,32,1,SIMD
45,94,4,FMULT
46,44,2,SIMD
47,12,1,SIMD
48,66,4,SIMD
49,40,2,SIMD
