id,workload,max_width,tasktype
0,14,4,FMULT
1,59,4,FMULT
2,18,4,FMULT
3,22,2,FMULT
4,37,2,FMULT
5,66,4,FMULT
6,97,2,FMULT
7,95,2,SIMD
8,48,1,FMULT
9,14,2,MEMORY
10,99,2,MEMORY
11,62,4,FMULT
12,82,4,MEMORY
13,77,4,MEMORY
14,55,4,FMULT
15,63,4,FMULT
16,11,1,MEMORY
17,57,4,MEMORY
18,1,1,MEMORY
19,33,4,MEMORY
20,64,4,FMULT
21,89,2,SIMD
22,44,2,SIMD
23,68,2,FMULT
24,27,2,SIMD
25,76,2,FMULT
26,27,4,FMULT
27,12,1,SIMD
28,53,2,MEMORY
29,16,2,MEMORY
30,88,2,MEMORY
31,65,4,MEMORY
32,74,4,SIMD
33,99,4,FMULT
34,68,2,SIMD
35,42,1,FMULT
36,95,2,FMULT
37,2,4,FMULT
38,56,2,MEMORY
39,79,4,FMULT
40,25,1,MEMORY
41,27,4,MEMORY
42,31,2,SIMD
43,30,1,SIMD
44,95,4,MEMORY
45,69,4,MEMORY
46,61,2,FMULT
47,15,2,FMULT
48,1,2,MEMORY
49,86,2,SIMD
