id,workload,max_width,tasktype
0,45,4,FMULT
1,66,2,FMULT
2,38,4,FMULT
3,44,1,MEMORY
4,75,4,MEMORY
5,75,4,SIMD
6,15,1,MEMORY
7,38,2,FMULT
8,41,2,SIMD
9,31,4,MEMORY
10,25,1,MEMORY
11,4,4,FMULT
12,9,1,MEMORY
13,47,2,MEMORY
14,8,2,MEMORY
15,55,2,MEMORY
16,24,4,SIMD
17,48,1,FMULT
18,76,4,FMULT
19,31,1,MEMORY
20,42,2,SIMD
21,19,1,SIMD
22,47,1,SIMD
23,48,2,MEMORY
24,25,4,SIMD
25,76,2,FMULT
26,53,4,SIMD
27,7,1,MEMORY
28,92,2,SIMD
29,44,4,FMULT
30,50,1,FMULT
31,80,4,MEMORY
32,84,2,MEMORY
33,62,4,FMULT
34,81,2,MEMORY
35,24,2,MEMORY
36,59,4,MEMORY
37,4,1,MEMORY
38,75,4,MEMORY
39,35,2,SIMD
40,2,2,FMULT
41,26,2,MEMORY
42,52,4,FMULT
43,4,4,FMULT
44,58,2,FMULT
45,40,4,SIMD
46,14,2,MEMORY
47,13,2,FMULT
48,78,2,MEMORY
49,59,2,FMULT
50,48,4,MEMORY
51,66,2,FMULT
52,67,2,FMULT
53,10,4,SIMD
54,69,4,SIMD
55,33,2,SIMD
56,29,2,FMULT
57,77,4,SIMD
58,27,4,SIMD
59,76,4,FMULT
