id,workload,max_width,tasktype
0,24,4,FMULT
1,22,2,FMULT
2,6,1,SIMD
3,66,2,MEMORY
4,22,1,FMULT
5,73,2,MEMORY
6,97,4,SIMD
7,1,4,SIMD
8,71,2,FMULT
9,17,1,SIMD
10,76,4,SIMD
11,66,2,SIMD
12,43,2,SIMD
13,21,1,FMULT
14,63,4,FMULT
15,34,4,MEMORY
16,21,4,FMULT
17,18,1,SIMD
18,8,2,MEMORY
19,14,1,MEMORY
20,14,4,MEMORY
21,84,2,FMULT
22,44,2,MEMORY
23,88,2,SIMD
24,81,2,FMULT
25,21,1,MEMORY
26,68,2,FMULT
27,36,2,SIMD
28,58,2,FMULT
29,29,1,MEMORY
30,6,2,MEMORY
31,50,4,FMULT
32,17,1,FMULT
33,59,4,FMULT
34,35,1,SIMD
35,17,1,SIMD
36,19,4,MEMORY
37,38,1,SIMD
38,11,4,FMULT
39,13,2,MEMORY
