id,workload,max_width,tasktype
0,93,4,MEMORY
1,79,2,FMULT
2,50,1,MEMORY
3,2,2,FMULT
4,11,2,MEMORY
5,34,1,FMULT
6,63,4,FMULT
7,46,1,SIMD
8,21,2,SIMD
9,87,2,FMULT
10,73,2,MEMORY
11,3,2,SIMD
12,43,2,SIMD
13,10,1,FMULT
14,88,2,FMULT
15,22,4,MEMORY
16,28,2,MEMORY
17,31,1,MEMORY
18,21,1,MEMORY
19,42,4,SIMD
20,99,4,FMULT
21,88,4,MEMORY
22,84,2,FMULT
23,33,4,MEMORY
24,9,1,SIMD
25,73,2,FMULT
26,45,4,MEMORY
27,50,4,FMULT
28,20,1,SIMD
29,15,1,FMULT
30,86,4,FMULT
31,94,4,FMULT
32,32,4,MEMORY
33,49,1,MEMORY
34,37,2,SIMD
35,55,4,MEMORY
36,21,4,MEMORY
37,32,2,SIMD
38,79,2,MEMORY
39,36,2,FMULT
40,10,1,FMULT
41,38,1,SIMD
42,14,2,FMULT
43,8,2,FMULT
44,15,4,SIMD
45,50,2,MEMORY
46,53,4,MEMORY
47,46,2,FMULT
48,15,4,FMULT
49,42,1,FMULT
