id,workload,max_width,tasktype
0,31,4,MEMORY
1,40,2,FMULT
2,2,1,FMULT
3,46,1,FMULT
4,11,4,SIMD
5,92,4,MEMORY
6,83,4,SIMD
7,23,1,FMULT
8,65,2,SIMD
9,18,4,MEMORY
10,22,2,SIMD
11,32,4,FMULT
12,3,4,MEMORY
13,86,4,SIMD
14,58,2,FMULT
15,100,4,FMULT
16,75,4,MEMORY
17,41,2,FMULT
18,22,4,MEMORY
19,90,4,SIMD
20,27,1,SIMD
21,58,2,MEMORY
22,66,2,FMULT
23,37,4,SIMD
24,5,1,FMULT
25,24,2,SIMD
26,62,4,SIMD
27,77,4,SIMD
28,95,4,FMULT
29,17,1,SIMD
30,21,2,FMULT
31,26,2,SIMD
32,1,2,MEMORY
33,85,2,FMULT
34,72,2,FMULT
35,30,1,SIMD
36,89,4,FMULT
37,25,4,FMULT
38,75,4,SIMD
39,12,4,FMULT
40,10,1,MEMORY
41,55,2,MEMORY
42,70,4,FMULT
43,12,2,FMULT
44,85,2,SIMD
45,42,1,FMULT
46,19,1,MEMORY
47,24,1,FMULT
48,90,4,SIMD
49,33,4,MEMORY
