id,workload,max_width,tasktype
0,34,2,MEMORY
1,11,4,SIMD
2,4,4,MEMORY
3,4,2,FMULT
4,42,4,SIMD
5,25,1,FMULT
6,80,4,MEMORY
7,24,2,FMULT
8,1,4,FMULT
9,77,2,SIMD
10,81,2,MEMORY
11,42,4,SIMD
12,24,4,MEMORY
13,47,4,SIMD
14,24,1,MEMORY
15,80,2,FMULT
16,85,4,MEMORY
17,25,1,FMULT
18,4,4,MEMORY
19,32,2,FMULT
20,42,4,SIMD
21,15,2,SIMD
22,83,4,MEMORY
23,17,2,FMULT
24,10,2,MEMORY
25,67,2,FMULT
26,68,2,SIMD
27,91,2,FMULT
28,22,1,SIMD
29,65,4,MEMORY
30,80,4,SIMD
31,50,1,MEMORY
32,59,2,FMULT
33,35,2,FMULT
34,76,4,MEMORY
35,42,1,SIMD
36,36,1,MEMORY
37,22,2,SIMD
38,100,2,FMULT
39,30,4,FMULT
40,43,4,FMULT
41,42,2,FMULT
42,21,1,MEMORY
43,35,1,SIMD
44,100,2,SIMD
45,16,1,MEMORY
46,50,1,FMULT
47,39,4,SIMD
48,53,4,FMULT
49,18,4,SIMD
