id,workload,max_width,tasktype
0,38,1,MEMORY
1,46,2,SIMD
2,12,4,FMULT
3,17,2,MEMORY
4,63,4,SIMD
5,5,4,SIMD
6,33,2,FMULT
7,75,4,SIMD
8,9,2,SIMD
9,82,2,SIMD
10,8,1,SIMD
11,96,2,FMULT
12,89,2,SIMD
13,68,2,SIMD
14,10,4,MEMORY
15,10,2,MEMORY
16,21,2,MEMORY
17,69,2,MEMORY
18,3,1,MEMORY
19,29,2,FMULT
20,34,4,FMULT
21,91,2,FMULT
22,83,4,MEMORY
23,51,2,SIMD
24,21,2,FMULT
25,37,4,SIMD
26,52,4,SIMD
27,48,2,SIMD
28,14,4,SIMD
29,16,4,SIMD
30,29,2,SIMD
31,84,4,SIMD
32,50,1,MEMORY
33,52,2,SIMD
34,29,2,SIMD
35,75,4,MEMORY
36,21,4,MEMORY
37,8,1,MEMORY
38,26,2,MEMORY
39,35,1,SIMD
40,86,2,FMULT
41,75,4,SIMD
42,27,4,SIMD
43,16,1,MEMORY
44,19,4,MEMORY
45,8,2,FMULT
46,28,2,SIMD
47,9,2,MEMORY
48,11,2,FMULT
49,6,1,MEMORY
