id,workload,max_width,tasktype
0,51,2,MEMORY
1,13,2,SIMD
2,81,4,SIMD
3,2,2,SIMD
4,45,2,MEMORY
5,50,4,FMULT
6,81,4,FMULT
7,41,2,FMULT
8,41,4,FMULT
9,11,1,SIMD
10,6,4,SIMD
11,74,4,MEMORY
12,50,2,SIMD
13,21,4,MEMORY
14,47,1,FMULT
15,50,1,FMULT
16,38,2,FMULT
17,89,2,FMULT
18,31,4,MEMORY
19,41,4,MEMORY
20,67,2,FMULT
21,13,1,MEMORY
22,94,4,SIMD
23,39,4,FMULT
24,2,4,FMULT
25,24,4,SIMD
26,26,4,FMULT
27,88,2,FMULT
28,46,2,FMULT
29,16,2,FMULT
30,23,2,FMULT
31,43,1,SIMD
32,8,4,FMULT
33,11,1,MEMORY
34,26,2,MEMORY
35,4,4,SIMD
36,71,2,FMULT
37,68,4,FMULT
38,85,2,SIMD
39,27,2,FMULT
40,55,4,SIMD
41,3,4,SIMD
42,39,1,SIMD
43,98,2,FMULT
44,38,4,SIMD
45,49,2,SIMD
46,54,2,FMULT
47,81,4,SIMD
48,98,2,SIMD
49,78,4,FMULT
50,68,2,FMULT
51,8,4,SIMD
52,15,4,MEMORY
53,19,2,MEMORY
54,5,1,MEMORY
55,89,2,FMULT
56,3,2,MEMORY
57,54,4,SIMD
58,33,4,FMULT
59,30,1,MEMORY
