id,workload,max_width,tasktype
0,22,2,FMULT
1,81,4,MEMORY
2,21,1,SIMD
3,9,4,SIMD
4,57,2,MEMORY
5,47,4,MEMORY
6,4,2,SIMD
7,49,2,FMULT
8,80,4,SIMD
9,3,2,FMULT
10,19,1,FMULT
11,20,2,SIMD
12,23,1,FMULT
13,99,4,MEMORY
14,9,4,SIMD
15,90,4,SIMD
16,10,1,FMULT
17,88,2,MEMORY
18,8,1,FMULT
19,9,2,SIMD
20,54,2,MEMORY
21,4,4,SIMD
22,48,1,FMULT
23,53,4,SIMD
24,34,2,SIMD
25,72,4,MEMORY
26,38,4,FMULT
27,41,4,SIMD
28,31,2,SIMD
29,83,4,MEMORY
30,30,4,MEMORY
31,16,4,FMULT
32,55,4,MEMORY
33,24,1,SIMD
34,82,4,SIMD
35,22,2,MEMORY
36,49,1,FMULT
37,49,1,SIMD
38,39,1,FMULT
39,43,1,SIMD
