id,workload,max_width,tasktype
0,42,4,FMULT
1,21,4,FMULT
2,3,2,FMULT
3,57,4,MEMORY
4,51,4,SIMD
5,89,2,MEMORY
6,95,2,MEMORY
7,25,2,SIMD
8,9,4,SIMD
9,45,2,MEMORY
10,49,4,FMULT
11,54,4,SIMD
12,24,1,MEMORY
13,49,2,MEMORY
14,87,4,FMULT
15,23,1,FMULT
16,40,4,FMULT
17,100,2,SIMD
18,57,4,FMULT
19,3,2,FMULT
20,39,1,FMULT
21,4,1,FMULT
22,64,4,FMULT
23,9,1,FMULT
24,94,2,SIMD
25,11,1,MEMORY
26,52,4,MEMORY
27,84,2,SIMD
28,14,2,MEMORY
29,67,4,SIMD
30,56,4,SIMD
31,68,2,SIMD
32,23,4,FMULT
33,75,4,MEMORY
34,64,2,MEMORY
35,94,2,SIMD
36,89,4,SIMD
37,2,4,MEMORY
38,89,2,FMULT
39,78,2,FMULT
