id,workload,max_width,tasktype
0,31,2,SIMD
1,43,2,FMULT
2,63,4,SIMD
3,35,2,MEMORY
4,92,2,MEMORY
5,21,4,SIMD
6,53,2,MEMORY
7,7,1,SIMD
8,66,4,SIMD
9,46,1,MEMORY
10,1,4,FMULT
11,5,4,MEMORY
12,8,2,FMULT
13,100,2,FMULT
14,79,4,FMULT
15,71,4,SIMD
16,8,1,FMULT
17,46,2,FMULT
18,51,4,SIMD
19,93,4,SIMD
20,19,2,SIMD
21,85,2,FMULT
22,73,2,MEMORY
23,50,1,SIMD
24,29,1,SIMD
25,93,4,SIMD
26,77,4,SIMD
27,98,2,FMULT
28,36,2,SIMD
29,38,1,SIMD
30,16,2,MEMORY
31,14,1,MEMORY
32,19,2,SIMD
33,70,4,MEMORY
34,3,1,FMULT
35,75,2,MEMORY
36,9,4,MEMORY
37,42,1,FMULT
38,23,2,FMULT
39,90,4,FMULT
40,19,4,SIMD
41,71,4,FMULT
42,21,1,SIMD
43,45,2,FMULT
44,29,1,FMULT
45,41,4,FMULT
46,68,4,SIMD
47,69,2,FMULT
48,83,4,MEMORY
49,34,1,SIMD
50,45,1,FMULT
51,38,2,MEMORY
52,30,2,FMULT
53,19,2,FMULT
54,50,2,FMULT
55,61,4,FMULT
56,59,4,MEMORY
57,4,1,SIMD
58,93,2,FMULT
59,82,2,MEMORY
