id,workload,max_width,tasktype
0,42,1,FMULT
1,25,2,MEMORY
2,40,2,SIMD
3,47,1,SIMD
4,10,1,FMULT
5,60,4,MEMORY
6,68,4,SIMD
7,29,1,MEMORY
8,19,2,MEMORY
9,96,2,SIMD
10,23,2,FMULT
11,39,4,MEMORY
12,17,4,FMULT
13,80,4,MEMORY
14,69,2,FMULT
15,7,4,MEMORY
16,2,2,FMULT
17,2,4,SIMD
18,78,4,MEMORY
19,18,2,MEMORY
20,4,1,SIMD
21,45,1,FMULT
22,43,4,MEMORY
23,41,2,SIMD
24,44,1,MEMORY
25,24,1,SIMD
26,29,2,FMULT
27,88,2,FMULT
28,2,1,SIMD
29,96,2,MEMORY
30,55,4,MEMORY
31,53,4,SIMD
32,46,4,FMULT
33,57,2,SIMD
34,26,1,MEMORY
35,1,4,MEMORY
36,18,4,MEMORY
37,50,2,FMULT
38,25,4,FMULT
39,7,2,FMULT
40,26,1,SIMD
41,21,2,FMULT
42,97,4,SIMD
43,31,4,MEMORY
44,76,2,FMULT
45,23,1,FMULT
46,37,2,MEMORY
47,37,1,SIMD
48,11,4,FMULT
49,1,4,MEMORY
