id,workload,max_width,tasktype
0,4,1,SIMD
1,67,4,SIMD
2,15,4,SIMD
3,51,2,MEMORY
4,49,4,FMULT
5,85,4,FMULT
6,47,1,FMULT
7,47,4,MEMORY
8,57,2,SIMD
9,58,4,SIMD
10,28,2,SIMD
11,54,2,FMULT
12,75,2,FMULT
13,69,2,MEMORY
14,100,2,MEMORY
15,60,2,MEMORY
16,64,4,FMULT
17,34,2,SIMD
18,29,2,MEMORY
19,24,1,MEMORY
20,39,1,MEMORY
21,40,4,FMULT
22,45,2,MEMORY
23,88,4,SIMD
24,48,4,FMULT
25,20,4,MEMORY
26,34,4,MEMORY
27,90,4,MEMORY
28,20,1,MEMORY
29,55,2,FMULT
30,94,4,SIMD
31,21,2,MEMORY
32,40,1,SIMD
33,43,2,MEMORY
34,14,2,FMULT
35,4,2,SIMD
36,38,2,MEMORY
37,35,1,MEMORY
38,52,4,MEMORY
39,40,4,FMULT
