id,workload,max_width,tasktype
0,85,4,SIMD
1,16,2,MEMORY
2,43,4,FMULT
3,43,1,FMULT
4,70,2,MEMORY
5,20,2,SIMD
6,4,4,FMULT
7,51,2,SIMD
8,1,1,SIMD
9,28,1,FMULT
10,12,2,MEMORY
11,24,1,MEMORY
12,11,4,FMULT
13,17,2,FMULT
14,66,2,FMULT
15,55,4,SIMD
16,41,2,MEMORY
17,38,2,FMULT
18,34,4,FMULT
19,78,2,MEMORY
20,47,1,SIMD
21,99,2,FMULT
22,17,1,SIMD
23,4,2,FMULT
24,72,2,SIMD
25,19,2,SIMD
26,48,2,MEMORY
27,28,1,FMULT
28,60,2,MEMORY
29,62,2,MEMORY
30,45,2,SIMD
31,92,4,SIMD
32,15,4,SIMD
33,34,4,SIMD
34,16,1,MEMORY
35,25,4,SIMD
36,42,4,FMULT
37,13,4,MEMORY
38,9,4,FMULT
39,64,4,MEMORY
40,17,2,MEMORY
41,96,2,SIMD
42,41,1,MEMORY
43,63,2,MEMORY
44,99,2,SIMD
45,29,4,MEMORY
46,6,1,MEMORY
47,16,4,FMULT
48,100,4,MEMORY
49,70,2,FMULT
50,32,4,SIMD
51,79,2,MEMORY
52,24,4,SIMD
53,33,1,SIMD
54,21,4,MEMORY
55,44,2,MEMORY
56,20,2,FMULT
57,79,2,MEMORY
58,25,1,SIMD
59,22,1,MEMORY
