id,workload,max_width,tasktype
0,24,4,FMULT
1,100,2,FMULT
2,79,2,SIMD
3,9,2,SIMD
4,21,1,FMULT
5,51,2,MEMORY
6,41,1,SIMD
7,37,2,FMULT
8,15,2,MEMORY
9,14,4,MEMORY
10,28,1,MEMORY
11,13,4,FMULT
12,7,4,SIMD
13,6,2,FMULT
14,43,2,SIMD
15,35,2,SIMD
16,23,1,MEMORY
17,55,2,FMULT
18,44,1,FMULT
19,11,2,MEMORY
20,16,1,MEMORY
21,30,1,MEMORY
22,22,4,FMULT
23,50,4,FMULT
24,26,1,FMULT
25,28,1,MEMORY
26,16,4,MEMORY
27,6,1,MEMORY
28,93,4,SIMD
29,82,4,SIMD
30,85,4,SIMD
31,12,1,MEMORY
32,77,4,FMULT
33,3,2,SIMD
34,70,4,FMULT
35,35,1,FMULT
36,49,4,FMULT
37,21,2,MEMORY
38,73,4,MEMORY
39,69,4,FMULT
40,55,2,SIMD
41,24,1,FMULT
42,1,1,SIMD
43,26,4,FMULT
44,84,4,SIMD
45,34,4,SIMD
46,40,4,FMULT
47,16,4,FMULT
48,29,4,SIMD
49,14,2,MEMORY
